,sign_holm_bonferroni,sign_sidak,sign_bonferroni,sign_lsu,sign_eff_0.05,sign_eff_0.1,sign_eff_0.15,chan_pair,band
0,0.0,0.0,0.0,0.1,0.1,0.05,0.0,Cz/P4,delta
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C4/Pz,delta
2,0.0,0.0,0.0,0.075,0.075,0.0,0.0,Fp1/T6,delta
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C3/Pz,delta
4,0.0,0.0,0.0,0.825,0.85,0.6,0.45,Fp2/Fz,delta
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F3/T6,delta
6,0.0,0.0,0.0,0.675,0.675,0.375,0.1,Fz/T4,delta
7,0.0,0.0,0.0,0.375,0.35,0.15,0.075,F7/P3,delta
8,0.0,0.0,0.0,0.675,0.675,0.525,0.3,Fp2/F3,delta
9,0.0,0.0,0.0,0.425,0.4,0.125,0.05,Pz/P4,delta
10,0.0,0.0,0.0,0.15,0.15,0.075,0.0,C4/P3,delta
11,0.0,0.0,0.0,1.0,1.0,0.875,0.575,Fp1/F4,delta
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T5/Pz,delta
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T4/O2,delta
14,0.0,0.0,0.0,0.1,0.1,0.025,0.0,T6/O2,delta
15,0.0,0.0,0.0,0.15,0.125,0.05,0.0,F4/F8,delta
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F8/P4,delta
17,0.0,0.0,0.0,0.0,0.05,0.0,0.0,C4/P4,delta
18,0.0,0.0,0.0,0.825,0.875,0.625,0.35,F4/T4,delta
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F3/O1,delta
20,0.0,0.0,0.0,0.175,0.2,0.1,0.0,Fz/Cz,delta
21,0.0,0.0,0.0,0.1,0.1,0.05,0.025,C3/T4,delta
22,0.0,0.0,0.0,0.075,0.075,0.025,0.0,Fp1/Pz,delta
23,0.1,0.05,0.05,0.925,0.95,0.8,0.55,Fp2/T4,delta
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F7/C4,delta
25,0.3,0.25,0.25,1.0,1.0,0.975,0.875,Fp2/C3,delta
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F4/O2,delta
27,0.0,0.0,0.0,0.05,0.05,0.025,0.0,T4/T5,delta
28,0.0,0.0,0.0,0.825,0.8,0.5,0.3,F3/Pz,delta
29,0.0,0.0,0.0,0.325,0.35,0.25,0.125,C3/O2,delta
30,0.0,0.0,0.0,0.1,0.1,0.0,0.0,Fp1/O2,delta
31,0.0,0.0,0.0,0.075,0.1,0.05,0.025,Fp2/T3,delta
32,0.0,0.0,0.0,0.025,0.025,0.0,0.0,C3/T5,delta
33,0.0,0.0,0.0,0.725,0.725,0.525,0.375,C4/T4,delta
34,0.325,0.3,0.3,0.95,0.95,0.875,0.8,P3/O2,delta
35,0.0,0.0,0.0,0.4,0.4,0.275,0.125,T3/Pz,delta
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4/T6,delta
37,0.0,0.0,0.0,0.025,0.025,0.025,0.025,T4/O1,delta
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fz/T6,delta
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4/O2,delta
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F4/P3,delta
41,0.0,0.0,0.0,0.075,0.05,0.05,0.025,F7/Pz,delta
42,0.0,0.0,0.0,0.55,0.55,0.4,0.25,Cz/O2,delta
43,0.0,0.0,0.0,0.025,0.025,0.0,0.0,Fp1/T4,delta
44,0.025,0.025,0.025,0.575,0.575,0.325,0.225,F7/T5,delta
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fp1/P4,delta
46,0.0,0.0,0.0,0.175,0.125,0.025,0.025,T3/T5,delta
47,0.55,0.525,0.525,1.0,1.0,1.0,1.0,Fp1/C3,delta
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T3/T4,delta
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F8/T6,delta
50,0.1,0.1,0.1,0.775,0.75,0.65,0.375,Fz/T3,delta
51,0.0,0.0,0.0,0.1,0.125,0.075,0.0,Fz/C4,delta
52,0.0,0.0,0.0,0.025,0.025,0.0,0.0,F7/T4,delta
53,0.0,0.0,0.0,0.025,0.025,0.025,0.0,P3/Pz,delta
54,0.0,0.0,0.0,0.0,0.025,0.0,0.0,F8/O1,delta
55,0.0,0.0,0.0,0.075,0.125,0.0,0.0,T5/O1,delta
56,0.0,0.0,0.0,0.3,0.325,0.125,0.025,Cz/T6,delta
57,0.0,0.0,0.0,0.125,0.125,0.075,0.0,F7/Cz,delta
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fp2/O1,delta
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T5/P3,delta
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F4/T6,delta
61,0.25,0.25,0.25,1.0,1.0,0.9,0.8,Fp2/F4,delta
62,0.05,0.05,0.05,0.65,0.575,0.375,0.2,F7/C3,delta
63,0.075,0.075,0.075,0.825,0.8,0.6,0.3,Fp1/C4,delta
64,0.0,0.0,0.0,0.1,0.1,0.025,0.0,Fz/Pz,delta
65,0.0,0.0,0.0,0.275,0.275,0.05,0.0,C4/T6,delta
66,0.0,0.0,0.0,0.475,0.475,0.375,0.1,P3/T6,delta
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F7/O2,delta
68,0.0,0.0,0.0,0.775,0.875,0.625,0.275,F4/C3,delta
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F8/T5,delta
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fp2/F8,delta
71,0.05,0.05,0.05,0.525,0.55,0.325,0.125,T3/C3,delta
72,0.0,0.0,0.0,0.025,0.0,0.0,0.0,Fp1/O1,delta
73,0.0,0.0,0.0,0.275,0.45,0.1,0.025,F3/C4,delta
74,0.0,0.0,0.0,0.05,0.05,0.025,0.025,T3/C4,delta
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fz/P3,delta
76,0.0,0.0,0.0,0.5,0.55,0.3,0.125,Fp1/F8,delta
77,0.175,0.175,0.175,1.0,0.975,0.825,0.525,Fp2/Cz,delta
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fz/O1,delta
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F3/P4,delta
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C4/T5,delta
81,0.0,0.0,0.0,0.925,0.975,0.85,0.5,F3/Cz,delta
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T3/T6,delta
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C3/C4,delta
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F3/T4,delta
85,0.3,0.25,0.25,0.95,0.95,0.775,0.55,Fp1/T3,delta
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F8/C3,delta
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cz/C4,delta
88,0.0,0.0,0.0,0.15,0.15,0.05,0.0,Cz/P3,delta
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T4/T6,delta
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F3/O2,delta
91,0.0,0.0,0.0,0.4,0.4,0.175,0.125,F7/F8,delta
92,0.05,0.025,0.025,0.925,0.95,0.75,0.45,F7/F3,delta
93,0.0,0.0,0.0,0.05,0.05,0.0,0.0,F8/Pz,delta
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F4/T5,delta
95,0.175,0.175,0.175,0.875,0.875,0.725,0.425,Fp1/Cz,delta
96,0.0,0.0,0.0,0.05,0.05,0.025,0.025,T5/O2,delta
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F4/O1,delta
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F8/O2,delta
99,0.025,0.025,0.025,0.525,0.575,0.275,0.175,T3/Cz,delta
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F8/T3,delta
101,0.0,0.0,0.0,0.775,0.85,0.625,0.325,Fz/C3,delta
102,0.2,0.2,0.2,0.825,0.775,0.575,0.425,F3/T3,delta
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C3/O1,delta
104,0.0,0.0,0.0,0.025,0.025,0.025,0.0,Fp2/T6,delta
105,0.525,0.525,0.525,1.0,1.0,1.0,0.925,Pz/O2,delta
106,0.0,0.0,0.0,0.025,0.025,0.0,0.0,T5/P4,delta
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cz/T5,delta
108,0.0,0.0,0.0,0.0,0.025,0.0,0.0,C3/P3,delta
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fz/F8,delta
110,0.0,0.0,0.0,0.075,0.075,0.025,0.0,Cz/O1,delta
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C4/O1,delta
112,0.0,0.0,0.0,0.075,0.1,0.05,0.0,T4/P4,delta
113,0.0,0.0,0.0,0.4,0.45,0.3,0.125,P4/O1,delta
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T5/T6,delta
115,0.8,0.8,0.8,1.0,1.0,1.0,1.0,Fp1/F3,delta
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cz/Pz,delta
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F4/P4,delta
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fz/P4,delta
119,0.0,0.0,0.0,0.025,0.025,0.025,0.0,Fp2/Pz,delta
120,0.0,0.0,0.0,0.5,0.525,0.275,0.075,F7/Fz,delta
121,0.0,0.0,0.0,0.125,0.15,0.05,0.0,F4/Pz,delta
122,0.0,0.0,0.0,0.125,0.175,0.075,0.05,Fp1/Fp2,delta
123,0.0,0.0,0.0,0.2,0.225,0.025,0.0,Fp2/P3,delta
124,0.0,0.0,0.0,0.1,0.075,0.05,0.0,C3/T6,delta
125,0.0,0.0,0.0,0.275,0.3,0.125,0.025,F4/C4,delta
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F7/F4,delta
127,0.025,0.025,0.025,0.525,0.5,0.3,0.125,Fp1/P3,delta
128,0.0,0.0,0.0,0.125,0.175,0.05,0.0,T4/Pz,delta
129,0.325,0.325,0.325,1.0,1.0,1.0,0.975,F3/C3,delta
130,0.0,0.0,0.0,0.125,0.125,0.075,0.05,Fp2/F7,delta
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F8/Cz,delta
132,0.0,0.0,0.0,0.025,0.025,0.0,0.0,Fp2/P4,delta
133,0.0,0.0,0.0,0.3,0.375,0.125,0.025,Pz/T6,delta
134,0.0,0.0,0.0,0.075,0.075,0.025,0.0,F4/T3,delta
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T3/O2,delta
136,0.0,0.0,0.0,0.05,0.05,0.0,0.0,F8/P3,delta
137,0.0,0.0,0.0,0.05,0.1,0.0,0.0,F3/F4,delta
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fz/T5,delta
139,0.0,0.0,0.0,0.075,0.075,0.025,0.0,C3/P4,delta
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fp2/O2,delta
141,0.0,0.0,0.0,0.55,0.55,0.3,0.125,F8/T4,delta
142,0.025,0.025,0.025,0.425,0.425,0.2,0.075,Fp1/T5,delta
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T3/P4,delta
144,0.0,0.0,0.0,0.475,0.475,0.3,0.1,T3/O1,delta
145,0.0,0.0,0.0,0.4,0.45,0.225,0.05,F3/T5,delta
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F7/T6,delta
147,0.0,0.0,0.0,0.0,0.025,0.0,0.0,F8/C4,delta
148,0.0,0.0,0.0,0.025,0.025,0.0,0.0,F7/O1,delta
149,0.65,0.575,0.575,1.0,1.0,0.975,0.95,O1/O2,delta
150,0.125,0.125,0.125,0.95,0.95,0.925,0.675,F7/T3,delta
151,0.0,0.0,0.0,0.5,0.55,0.375,0.1,Fp1/F7,delta
152,0.0,0.0,0.0,0.0,0.025,0.0,0.0,C3/Cz,delta
153,0.0,0.0,0.0,0.05,0.025,0.0,0.0,Fp2/T5,delta
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F7/P4,delta
155,0.0,0.0,0.0,0.425,0.4,0.225,0.075,F4/Cz,delta
156,0.0,0.0,0.0,0.5,0.525,0.2,0.125,Cz/T4,delta
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fz/O2,delta
158,0.0,0.0,0.0,0.275,0.3,0.125,0.025,F3/F8,delta
159,0.025,0.0,0.0,0.6,0.7,0.425,0.125,Fz/F4,delta
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T6/O1,delta
161,0.0,0.0,0.0,0.65,0.725,0.525,0.35,T3/P3,delta
162,0.0,0.0,0.0,0.0,0.025,0.0,0.0,T4/P3,delta
163,0.15,0.125,0.125,0.975,0.975,0.75,0.575,Fp2/C4,delta
164,0.0,0.0,0.0,0.225,0.225,0.125,0.0,C4/O2,delta
165,0.025,0.0,0.0,0.5,0.5,0.3,0.2,P3/P4,delta
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3/O1,delta
167,0.775,0.775,0.775,1.0,1.0,1.0,1.0,Fp1/Fz,delta
168,0.025,0.025,0.025,0.825,0.8,0.65,0.4,F3/Fz,delta
169,0.0,0.0,0.0,0.2,0.2,0.1,0.025,F3/P3,delta
170,0.0,0.0,0.0,0.4,0.45,0.225,0.1,Pz/O1,delta
171,0.0,0.0,0.0,0.075,0.075,0.0,0.0,Cz/P4,theta
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C4/Pz,theta
173,0.0,0.0,0.0,0.075,0.1,0.0,0.0,Fp1/T6,theta
174,0.0,0.0,0.0,0.0,0.025,0.0,0.0,C3/Pz,theta
175,0.25,0.25,0.225,0.975,0.975,0.65,0.525,Fp2/Fz,theta
176,0.0,0.0,0.0,0.025,0.025,0.025,0.0,F3/T6,theta
177,0.0,0.0,0.0,0.15,0.175,0.1,0.025,Fz/T4,theta
178,0.0,0.0,0.0,0.075,0.05,0.0,0.0,F7/P3,theta
179,0.375,0.325,0.325,1.0,1.0,0.95,0.725,Fp2/F3,theta
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pz/P4,theta
181,0.0,0.0,0.0,0.075,0.125,0.025,0.0,C4/P3,theta
182,0.45,0.375,0.375,1.0,1.0,1.0,0.975,Fp1/F4,theta
183,0.0,0.0,0.0,0.025,0.025,0.0,0.0,T5/Pz,theta
184,0.0,0.0,0.0,0.225,0.225,0.025,0.025,T4/O2,theta
185,0.0,0.0,0.0,0.175,0.175,0.025,0.0,T6/O2,theta
186,0.0,0.0,0.0,0.225,0.25,0.075,0.0,F4/F8,theta
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F8/P4,theta
188,0.0,0.0,0.0,0.025,0.025,0.025,0.025,C4/P4,theta
189,0.0,0.0,0.0,0.3,0.4,0.225,0.05,F4/T4,theta
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F3/O1,theta
191,0.0,0.0,0.0,0.1,0.125,0.05,0.025,Fz/Cz,theta
192,0.0,0.0,0.0,0.5,0.5,0.325,0.125,C3/T4,theta
193,0.0,0.0,0.0,0.275,0.3,0.15,0.025,Fp1/Pz,theta
194,0.025,0.025,0.025,0.625,0.575,0.4,0.175,Fp2/T4,theta
195,0.0,0.0,0.0,0.2,0.175,0.05,0.025,F7/C4,theta
196,0.2,0.175,0.175,0.9,0.9,0.775,0.55,Fp2/C3,theta
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F4/O2,theta
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T4/T5,theta
199,0.0,0.0,0.0,0.25,0.35,0.1,0.05,F3/Pz,theta
200,0.0,0.0,0.0,0.325,0.275,0.125,0.025,C3/O2,theta
201,0.0,0.0,0.0,0.125,0.125,0.05,0.0,Fp1/O2,theta
202,0.0,0.0,0.0,0.25,0.275,0.05,0.05,Fp2/T3,theta
203,0.0,0.0,0.0,0.05,0.05,0.025,0.0,C3/T5,theta
204,0.175,0.175,0.175,1.0,1.0,1.0,0.85,C4/T4,theta
205,0.025,0.025,0.025,0.575,0.6,0.4,0.175,P3/O2,theta
206,0.0,0.0,0.0,0.1,0.125,0.025,0.0,T3/Pz,theta
207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4/T6,theta
208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T4/O1,theta
209,0.0,0.0,0.0,0.025,0.0,0.0,0.0,Fz/T6,theta
210,0.0,0.0,0.0,0.225,0.25,0.15,0.1,P4/O2,theta
211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F4/P3,theta
212,0.0,0.0,0.0,0.1,0.1,0.05,0.0,F7/Pz,theta
213,0.0,0.0,0.0,0.325,0.3,0.125,0.025,Cz/O2,theta
214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fp1/T4,theta
215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F7/T5,theta
216,0.0,0.0,0.0,0.075,0.075,0.025,0.0,Fp1/P4,theta
217,0.0,0.0,0.0,0.05,0.075,0.025,0.0,T3/T5,theta
218,0.5,0.475,0.45,1.0,1.0,1.0,0.95,Fp1/C3,theta
219,0.0,0.0,0.0,0.025,0.025,0.0,0.0,T3/T4,theta
220,0.0,0.0,0.0,0.025,0.05,0.0,0.0,F8/T6,theta
221,0.075,0.05,0.05,0.625,0.625,0.4,0.175,Fz/T3,theta
222,0.0,0.0,0.0,0.375,0.425,0.125,0.025,Fz/C4,theta
223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F7/T4,theta
224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3/Pz,theta
225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F8/O1,theta
226,0.0,0.0,0.0,0.05,0.075,0.0,0.0,T5/O1,theta
227,0.0,0.0,0.0,0.425,0.4,0.15,0.05,Cz/T6,theta
228,0.0,0.0,0.0,0.25,0.25,0.075,0.025,F7/Cz,theta
229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fp2/O1,theta
230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T5/P3,theta
231,0.0,0.0,0.0,0.025,0.0,0.0,0.0,F4/T6,theta
232,0.225,0.225,0.225,0.95,0.925,0.8,0.575,Fp2/F4,theta
233,0.0,0.0,0.0,0.425,0.6,0.325,0.125,F7/C3,theta
234,0.25,0.25,0.25,0.975,1.0,0.975,0.825,Fp1/C4,theta
235,0.0,0.0,0.0,0.05,0.05,0.0,0.0,Fz/Pz,theta
236,0.0,0.0,0.0,0.375,0.4,0.175,0.0,C4/T6,theta
237,0.0,0.0,0.0,0.425,0.425,0.25,0.075,P3/T6,theta
238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F7/O2,theta
239,0.025,0.025,0.025,0.775,0.775,0.5,0.225,F4/C3,theta
240,0.0,0.0,0.0,0.025,0.025,0.0,0.0,F8/T5,theta
241,0.0,0.0,0.0,0.05,0.075,0.05,0.025,Fp2/F8,theta
242,0.0,0.0,0.0,0.325,0.325,0.175,0.1,T3/C3,theta
243,0.0,0.0,0.0,0.025,0.025,0.025,0.0,Fp1/O1,theta
244,0.0,0.0,0.0,0.875,0.85,0.675,0.45,F3/C4,theta
245,0.0,0.0,0.0,0.1,0.125,0.075,0.0,T3/C4,theta
246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fz/P3,theta
247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fp1/F8,theta
248,0.075,0.075,0.075,0.725,0.725,0.425,0.25,Fp2/Cz,theta
249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fz/O1,theta
250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F3/P4,theta
251,0.0,0.0,0.0,0.025,0.025,0.0,0.0,C4/T5,theta
252,0.0,0.0,0.0,0.825,0.825,0.525,0.2,F3/Cz,theta
253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T3/T6,theta
254,0.0,0.0,0.0,0.025,0.025,0.025,0.0,C3/C4,theta
255,0.0,0.0,0.0,0.3,0.275,0.1,0.025,F3/T4,theta
256,0.4,0.4,0.4,0.975,0.975,0.85,0.775,Fp1/T3,theta
257,0.0,0.0,0.0,0.075,0.075,0.025,0.0,F8/C3,theta
258,0.0,0.0,0.0,0.075,0.1,0.05,0.025,Cz/C4,theta
259,0.0,0.0,0.0,0.125,0.125,0.05,0.0,Cz/P3,theta
260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T4/T6,theta
261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F3/O2,theta
262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F7/F8,theta
263,0.35,0.35,0.35,1.0,1.0,1.0,1.0,F7/F3,theta
264,0.0,0.0,0.0,0.125,0.125,0.1,0.075,F8/Pz,theta
265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F4/T5,theta
266,0.075,0.075,0.075,0.775,0.85,0.675,0.525,Fp1/Cz,theta
267,0.05,0.05,0.05,0.5,0.425,0.25,0.1,T5/O2,theta
268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F4/O1,theta
269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F8/O2,theta
270,0.0,0.0,0.0,0.225,0.275,0.1,0.075,T3/Cz,theta
271,0.0,0.0,0.0,0.1,0.075,0.0,0.0,F8/T3,theta
272,0.0,0.0,0.0,0.375,0.425,0.2,0.05,Fz/C3,theta
273,0.025,0.025,0.025,0.675,0.65,0.55,0.3,F3/T3,theta
274,0.0,0.0,0.0,0.025,0.0,0.0,0.0,C3/O1,theta
275,0.0,0.0,0.0,0.025,0.025,0.0,0.0,Fp2/T6,theta
276,0.025,0.025,0.025,0.5,0.475,0.225,0.125,Pz/O2,theta
277,0.0,0.0,0.0,0.125,0.125,0.075,0.05,T5/P4,theta
278,0.0,0.0,0.0,0.025,0.025,0.025,0.0,Cz/T5,theta
279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C3/P3,theta
280,0.0,0.0,0.0,0.075,0.075,0.0,0.0,Fz/F8,theta
281,0.0,0.0,0.0,0.15,0.15,0.05,0.025,Cz/O1,theta
282,0.0,0.0,0.0,0.075,0.075,0.025,0.0,C4/O1,theta
283,0.0,0.0,0.0,0.65,0.65,0.525,0.275,T4/P4,theta
284,0.0,0.0,0.0,0.175,0.15,0.075,0.025,P4/O1,theta
285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T5/T6,theta
286,0.975,0.975,0.975,1.0,1.0,1.0,1.0,Fp1/F3,theta
287,0.0,0.0,0.0,0.025,0.025,0.0,0.0,Cz/Pz,theta
288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F4/P4,theta
289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fz/P4,theta
290,0.025,0.025,0.025,0.5,0.5,0.125,0.075,Fp2/Pz,theta
291,0.175,0.175,0.15,1.0,1.0,0.975,0.775,F7/Fz,theta
292,0.0,0.0,0.0,0.1,0.1,0.0,0.0,F4/Pz,theta
293,0.0,0.0,0.0,0.175,0.175,0.125,0.125,Fp1/Fp2,theta
294,0.0,0.0,0.0,0.325,0.35,0.125,0.1,Fp2/P3,theta
295,0.0,0.0,0.0,0.125,0.15,0.05,0.025,C3/T6,theta
296,0.0,0.0,0.0,0.25,0.225,0.05,0.025,F4/C4,theta
297,0.0,0.0,0.0,0.425,0.45,0.275,0.125,F7/F4,theta
298,0.0,0.0,0.0,0.6,0.675,0.45,0.175,Fp1/P3,theta
299,0.0,0.0,0.0,0.25,0.25,0.175,0.0,T4/Pz,theta
300,0.0,0.0,0.0,0.75,0.825,0.55,0.275,F3/C3,theta
301,0.0,0.0,0.0,0.05,0.05,0.0,0.0,Fp2/F7,theta
