,sign_holm_bonferroni,sign_sidak,sign_bonferroni,sign_lsu,sign_eff_0.05,sign_eff_0.1,sign_eff_0.15,chan_pair,band
302,0.0,0.0,0.0,0.05,0.05,0.025,0.0,F8/Cz,theta
303,0.0,0.0,0.0,0.225,0.3,0.15,0.025,Fp2/P4,theta
304,0.025,0.025,0.025,0.65,0.6,0.225,0.1,Pz/T6,theta
305,0.0,0.0,0.0,0.225,0.175,0.05,0.025,F4/T3,theta
306,0.0,0.0,0.0,0.05,0.025,0.0,0.0,T3/O2,theta
307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F8/P3,theta
308,0.025,0.025,0.025,0.8,0.775,0.525,0.275,F3/F4,theta
309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fz/T5,theta
310,0.0,0.0,0.0,0.025,0.0,0.0,0.0,C3/P4,theta
311,0.0,0.0,0.0,0.125,0.1,0.025,0.0,Fp2/O2,theta
312,0.05,0.025,0.025,0.65,0.75,0.425,0.25,F8/T4,theta
313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fp1/T5,theta
314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T3/P4,theta
315,0.0,0.0,0.0,0.125,0.125,0.0,0.0,T3/O1,theta
316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F3/T5,theta
317,0.0,0.0,0.0,0.025,0.025,0.0,0.0,F7/T6,theta
318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F8/C4,theta
319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F7/O1,theta
320,0.2,0.2,0.2,0.975,0.975,0.9,0.6,O1/O2,theta
321,0.0,0.0,0.0,0.425,0.475,0.275,0.125,F7/T3,theta
322,0.025,0.025,0.025,1.0,0.975,0.875,0.75,Fp1/F7,theta
323,0.0,0.0,0.0,0.075,0.275,0.075,0.0,C3/Cz,theta
324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fp2/T5,theta
325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F7/P4,theta
326,0.0,0.0,0.0,0.25,0.175,0.075,0.05,F4/Cz,theta
327,0.0,0.0,0.0,0.525,0.575,0.375,0.15,Cz/T4,theta
328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fz/O2,theta
329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F3/F8,theta
330,0.15,0.15,0.15,0.95,0.95,0.875,0.65,Fz/F4,theta
331,0.0,0.0,0.0,0.35,0.325,0.125,0.025,T6/O1,theta
332,0.0,0.0,0.0,0.175,0.25,0.075,0.025,T3/P3,theta
333,0.0,0.0,0.0,0.0,0.05,0.0,0.0,T4/P3,theta
334,0.1,0.1,0.1,0.95,0.95,0.825,0.65,Fp2/C4,theta
335,0.0,0.0,0.0,0.075,0.075,0.0,0.0,C4/O2,theta
336,0.0,0.0,0.0,0.3,0.275,0.15,0.1,P3/P4,theta
337,0.0,0.0,0.0,0.05,0.05,0.0,0.0,P3/O1,theta
338,0.625,0.6,0.6,1.0,1.0,1.0,1.0,Fp1/Fz,theta
339,0.275,0.275,0.275,0.975,1.0,0.875,0.8,F3/Fz,theta
340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F3/P3,theta
341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pz/O1,theta
342,0.0,0.0,0.0,0.475,0.475,0.275,0.1,Cz/P4,alpha1
343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C4/Pz,alpha1
344,0.0,0.0,0.0,0.025,0.025,0.025,0.0,Fp1/T6,alpha1
345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C3/Pz,alpha1
346,0.8,0.775,0.775,1.0,1.0,1.0,0.975,Fp2/Fz,alpha1
347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F3/T6,alpha1
348,0.0,0.0,0.0,0.4,0.425,0.225,0.075,Fz/T4,alpha1
349,0.0,0.0,0.0,0.275,0.275,0.1,0.05,F7/P3,alpha1
350,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Fp2/F3,alpha1
351,0.0,0.0,0.0,0.175,0.175,0.075,0.025,Pz/P4,alpha1
352,0.0,0.0,0.0,0.375,0.475,0.225,0.075,C4/P3,alpha1
353,1.0,0.975,0.975,1.0,1.0,1.0,1.0,Fp1/F4,alpha1
354,0.0,0.0,0.0,0.55,0.525,0.275,0.125,T5/Pz,alpha1
355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T4/O2,alpha1
356,0.0,0.0,0.0,0.05,0.05,0.025,0.025,T6/O2,alpha1
357,0.425,0.425,0.4,1.0,1.0,0.95,0.825,F4/F8,alpha1
358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F8/P4,alpha1
359,0.0,0.0,0.0,0.1,0.15,0.05,0.025,C4/P4,alpha1
360,0.0,0.0,0.0,0.45,0.4,0.3,0.15,F4/T4,alpha1
361,0.0,0.0,0.0,0.125,0.125,0.05,0.0,F3/O1,alpha1
362,0.0,0.0,0.0,0.375,0.425,0.25,0.075,Fz/Cz,alpha1
363,0.0,0.0,0.0,0.3,0.275,0.125,0.025,C3/T4,alpha1
364,0.0,0.0,0.0,0.025,0.025,0.0,0.0,Fp1/Pz,alpha1
365,0.1,0.1,0.1,0.825,0.825,0.65,0.425,Fp2/T4,alpha1
366,0.0,0.0,0.0,0.55,0.525,0.275,0.125,F7/C4,alpha1
367,0.825,0.8,0.8,1.0,1.0,1.0,1.0,Fp2/C3,alpha1
368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F4/O2,alpha1
369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T4/T5,alpha1
370,0.0,0.0,0.0,0.1,0.1,0.025,0.0,F3/Pz,alpha1
371,0.225,0.225,0.225,0.875,0.825,0.725,0.55,C3/O2,alpha1
372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fp1/O2,alpha1
373,0.0,0.0,0.0,0.8,0.775,0.45,0.15,Fp2/T3,alpha1
374,0.0,0.0,0.0,0.3,0.275,0.15,0.05,C3/T5,alpha1
375,0.225,0.2,0.2,1.0,1.0,1.0,0.925,C4/T4,alpha1
376,0.9,0.9,0.9,1.0,1.0,1.0,1.0,P3/O2,alpha1
377,0.0,0.0,0.0,0.15,0.175,0.025,0.0,T3/Pz,alpha1
378,0.0,0.0,0.0,0.025,0.025,0.0,0.0,P4/T6,alpha1
379,0.0,0.0,0.0,0.45,0.475,0.225,0.05,T4/O1,alpha1
380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fz/T6,alpha1
381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P4/O2,alpha1
382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F4/P3,alpha1
383,0.0,0.0,0.0,0.5,0.5,0.2,0.1,F7/Pz,alpha1
384,0.475,0.475,0.475,1.0,1.0,0.875,0.725,Cz/O2,alpha1
385,0.0,0.0,0.0,0.125,0.1,0.0,0.0,Fp1/T4,alpha1
386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F7/T5,alpha1
387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fp1/P4,alpha1
388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T3/T5,alpha1
389,0.725,0.725,0.725,1.0,1.0,1.0,0.95,Fp1/C3,alpha1
390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T3/T4,alpha1
391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F8/T6,alpha1
392,0.0,0.0,0.0,0.375,0.325,0.2,0.025,Fz/T3,alpha1
393,0.0,0.0,0.0,0.275,0.225,0.125,0.1,Fz/C4,alpha1
394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F7/T4,alpha1
395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3/Pz,alpha1
396,0.0,0.0,0.0,0.075,0.075,0.025,0.0,F8/O1,alpha1
397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T5/O1,alpha1
398,0.075,0.075,0.075,0.85,0.875,0.65,0.35,Cz/T6,alpha1
399,0.55,0.475,0.475,1.0,1.0,1.0,0.875,F7/Cz,alpha1
400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fp2/O1,alpha1
401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T5/P3,alpha1
402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F4/T6,alpha1
403,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Fp2/F4,alpha1
404,0.3,0.3,0.3,1.0,1.0,0.975,0.9,F7/C3,alpha1
405,0.15,0.15,0.125,0.925,0.95,0.7,0.55,Fp1/C4,alpha1
406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fz/Pz,alpha1
407,0.5,0.475,0.45,1.0,1.0,0.95,0.875,C4/T6,alpha1
408,0.275,0.25,0.25,0.95,0.925,0.825,0.6,P3/T6,alpha1
409,0.0,0.0,0.0,0.025,0.025,0.025,0.0,F7/O2,alpha1
410,0.075,0.075,0.075,0.9,0.925,0.675,0.475,F4/C3,alpha1
411,0.0,0.0,0.0,0.675,0.65,0.375,0.1,F8/T5,alpha1
412,0.0,0.0,0.0,0.95,0.95,0.725,0.35,Fp2/F8,alpha1
413,0.05,0.05,0.025,0.7,0.675,0.475,0.3,T3/C3,alpha1
414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fp1/O1,alpha1
415,0.025,0.025,0.025,0.825,0.825,0.625,0.425,F3/C4,alpha1
416,0.0,0.0,0.0,0.25,0.25,0.15,0.075,T3/C4,alpha1
417,0.0,0.0,0.0,0.125,0.2,0.025,0.0,Fz/P3,alpha1
418,0.0,0.0,0.0,0.675,0.625,0.375,0.175,Fp1/F8,alpha1
419,0.2,0.2,0.2,1.0,0.975,0.825,0.65,Fp2/Cz,alpha1
420,0.0,0.0,0.0,0.275,0.275,0.175,0.025,Fz/O1,alpha1
421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F3/P4,alpha1
422,0.025,0.025,0.025,0.5,0.525,0.3,0.075,C4/T5,alpha1
423,0.2,0.2,0.175,1.0,1.0,0.9,0.7,F3/Cz,alpha1
424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T3/T6,alpha1
425,0.0,0.0,0.0,0.05,0.1,0.0,0.0,C3/C4,alpha1
426,0.0,0.0,0.0,0.525,0.5,0.325,0.05,F3/T4,alpha1
427,0.325,0.325,0.325,0.975,1.0,0.975,0.875,Fp1/T3,alpha1
428,0.125,0.125,0.125,0.65,0.65,0.55,0.375,F8/C3,alpha1
429,0.0,0.0,0.0,0.225,0.275,0.1,0.05,Cz/C4,alpha1
430,0.0,0.0,0.0,0.375,0.5,0.25,0.075,Cz/P3,alpha1
431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T4/T6,alpha1
432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F3/O2,alpha1
433,0.0,0.0,0.0,0.2,0.2,0.1,0.025,F7/F8,alpha1
434,1.0,1.0,1.0,1.0,1.0,1.0,1.0,F7/F3,alpha1
435,0.0,0.0,0.0,0.375,0.375,0.2,0.025,F8/Pz,alpha1
436,0.0,0.0,0.0,0.025,0.0,0.0,0.0,F4/T5,alpha1
437,0.5,0.5,0.5,1.0,1.0,1.0,0.925,Fp1/Cz,alpha1
438,0.4,0.4,0.4,1.0,1.0,0.975,0.85,T5/O2,alpha1
439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F4/O1,alpha1
440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F8/O2,alpha1
441,0.0,0.0,0.0,0.4,0.425,0.25,0.1,T3/Cz,alpha1
442,0.0,0.0,0.0,0.025,0.025,0.025,0.0,F8/T3,alpha1
443,0.0,0.0,0.0,0.15,0.15,0.025,0.025,Fz/C3,alpha1
444,0.05,0.05,0.05,0.725,0.725,0.525,0.275,F3/T3,alpha1
445,0.025,0.025,0.025,0.725,0.7,0.475,0.375,C3/O1,alpha1
446,0.0,0.0,0.0,0.025,0.025,0.0,0.0,Fp2/T6,alpha1
447,0.85,0.85,0.85,1.0,1.0,1.0,1.0,Pz/O2,alpha1
448,0.075,0.05,0.05,0.725,0.65,0.4,0.2,T5/P4,alpha1
449,0.025,0.025,0.025,0.725,0.75,0.5,0.175,Cz/T5,alpha1
450,0.0,0.0,0.0,0.0,0.05,0.0,0.0,C3/P3,alpha1
451,0.325,0.325,0.325,1.0,1.0,0.925,0.7,Fz/F8,alpha1
452,0.325,0.275,0.275,0.975,0.975,0.8,0.75,Cz/O1,alpha1
453,0.2,0.2,0.2,0.975,0.95,0.8,0.675,C4/O1,alpha1
454,0.0,0.0,0.0,0.15,0.125,0.05,0.0,T4/P4,alpha1
455,0.125,0.125,0.125,0.875,0.875,0.65,0.275,P4/O1,alpha1
456,0.0,0.0,0.0,0.675,0.7,0.5,0.25,T5/T6,alpha1
457,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Fp1/F3,alpha1
458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cz/Pz,alpha1
459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F4/P4,alpha1
460,0.0,0.0,0.0,0.125,0.125,0.025,0.025,Fz/P4,alpha1
461,0.0,0.0,0.0,0.025,0.025,0.025,0.0,Fp2/Pz,alpha1
462,0.95,0.95,0.95,1.0,1.0,1.0,1.0,F7/Fz,alpha1
463,0.0,0.0,0.0,0.075,0.075,0.025,0.0,F4/Pz,alpha1
464,0.15,0.15,0.15,0.675,0.6,0.425,0.325,Fp1/Fp2,alpha1
465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fp2/P3,alpha1
466,0.0,0.0,0.0,0.2,0.2,0.0,0.0,C3/T6,alpha1
467,0.05,0.05,0.05,0.825,0.85,0.65,0.475,F4/C4,alpha1
468,0.325,0.325,0.325,1.0,1.0,0.975,0.825,F7/F4,alpha1
469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fp1/P3,alpha1
470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T4/Pz,alpha1
471,0.0,0.0,0.0,0.9,0.925,0.6,0.275,F3/C3,alpha1
472,0.25,0.25,0.25,1.0,1.0,1.0,0.9,Fp2/F7,alpha1
473,0.125,0.125,0.125,0.875,0.875,0.725,0.4,F8/Cz,alpha1
474,0.0,0.0,0.0,0.05,0.05,0.0,0.0,Fp2/P4,alpha1
475,0.65,0.65,0.65,1.0,1.0,1.0,1.0,Pz/T6,alpha1
476,0.025,0.025,0.025,0.6,0.625,0.375,0.175,F4/T3,alpha1
477,0.0,0.0,0.0,0.15,0.15,0.0,0.0,T3/O2,alpha1
478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F8/P3,alpha1
479,0.775,0.75,0.75,1.0,1.0,1.0,1.0,F3/F4,alpha1
480,0.0,0.0,0.0,0.05,0.05,0.025,0.0,Fz/T5,alpha1
481,0.0,0.0,0.0,0.225,0.2,0.125,0.05,C3/P4,alpha1
482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fp2/O2,alpha1
483,0.025,0.0,0.0,0.75,0.725,0.45,0.325,F8/T4,alpha1
484,0.0,0.0,0.0,0.025,0.025,0.0,0.0,Fp1/T5,alpha1
485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T3/P4,alpha1
486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T3/O1,alpha1
487,0.0,0.0,0.0,0.075,0.075,0.0,0.0,F3/T5,alpha1
488,0.0,0.0,0.0,0.15,0.15,0.05,0.0,F7/T6,alpha1
489,0.025,0.025,0.025,0.4,0.375,0.15,0.1,F8/C4,alpha1
490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F7/O1,alpha1
491,0.8,0.8,0.8,1.0,1.0,1.0,0.95,O1/O2,alpha1
492,0.0,0.0,0.0,0.4,0.4,0.325,0.125,F7/T3,alpha1
493,0.975,0.975,0.975,1.0,1.0,1.0,1.0,Fp1/F7,alpha1
494,0.0,0.0,0.0,0.475,0.525,0.25,0.075,C3/Cz,alpha1
495,0.0,0.0,0.0,0.375,0.35,0.225,0.1,Fp2/T5,alpha1
496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F7/P4,alpha1
497,0.15,0.15,0.15,0.95,0.95,0.85,0.625,F4/Cz,alpha1
498,0.0,0.0,0.0,0.4,0.425,0.225,0.075,Cz/T4,alpha1
499,0.0,0.0,0.0,0.225,0.225,0.05,0.025,Fz/O2,alpha1
500,0.275,0.275,0.275,1.0,0.975,0.925,0.75,F3/F8,alpha1
501,0.525,0.5,0.5,1.0,1.0,0.95,0.725,Fz/F4,alpha1
502,0.2,0.2,0.2,0.95,0.925,0.725,0.525,T6/O1,alpha1
503,0.0,0.0,0.0,0.325,0.425,0.225,0.1,T3/P3,alpha1
504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T4/P3,alpha1
505,0.075,0.075,0.075,0.925,0.925,0.8,0.55,Fp2/C4,alpha1
506,0.125,0.125,0.125,0.975,0.975,0.9,0.8,C4/O2,alpha1
507,0.025,0.025,0.025,0.725,0.775,0.625,0.325,P3/P4,alpha1
508,0.0,0.0,0.0,0.025,0.025,0.0,0.0,P3/O1,alpha1
509,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Fp1/Fz,alpha1
510,0.925,0.875,0.875,1.0,1.0,1.0,1.0,F3/Fz,alpha1
511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F3/P3,alpha1
512,0.025,0.025,0.025,0.7,0.7,0.475,0.275,Pz/O1,alpha1
513,0.0,0.0,0.0,0.1,0.075,0.025,0.0,Cz/P4,alpha2
514,0.05,0.05,0.05,0.35,0.325,0.175,0.15,C4/Pz,alpha2
515,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Fp1/T6,alpha2
516,0.575,0.575,0.575,1.0,1.0,1.0,1.0,C3/Pz,alpha2
517,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Fp2/Fz,alpha2
518,1.0,1.0,1.0,1.0,1.0,1.0,1.0,F3/T6,alpha2
519,0.4,0.375,0.375,1.0,1.0,0.975,0.875,Fz/T4,alpha2
520,0.0,0.0,0.0,0.325,0.3,0.25,0.05,F7/P3,alpha2
521,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Fp2/F3,alpha2
522,0.025,0.025,0.0,0.325,0.375,0.2,0.1,Pz/P4,alpha2
523,0.0,0.0,0.0,0.2,0.175,0.075,0.025,C4/P3,alpha2
524,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Fp1/F4,alpha2
525,0.0,0.0,0.0,0.025,0.025,0.025,0.0,T5/Pz,alpha2
526,0.0,0.0,0.0,0.05,0.075,0.0,0.0,T4/O2,alpha2
527,1.0,1.0,1.0,1.0,1.0,1.0,1.0,T6/O2,alpha2
528,1.0,1.0,1.0,1.0,1.0,1.0,1.0,F4/F8,alpha2
529,0.0,0.0,0.0,0.1,0.075,0.0,0.0,F8/P4,alpha2
530,0.0,0.0,0.0,0.55,0.6,0.375,0.075,C4/P4,alpha2
531,0.325,0.275,0.275,1.0,1.0,0.95,0.75,F4/T4,alpha2
532,0.025,0.025,0.025,0.7,0.725,0.5,0.275,F3/O1,alpha2
533,0.55,0.475,0.475,1.0,1.0,0.975,0.85,Fz/Cz,alpha2
534,0.0,0.0,0.0,0.7,0.725,0.375,0.125,C3/T4,alpha2
535,0.0,0.0,0.0,0.575,0.55,0.175,0.05,Fp1/Pz,alpha2
536,0.0,0.0,0.0,0.775,0.775,0.5,0.275,Fp2/T4,alpha2
537,0.45,0.4,0.4,0.975,1.0,0.95,0.875,F7/C4,alpha2
538,0.1,0.1,0.1,0.85,0.825,0.7,0.45,Fp2/C3,alpha2
539,0.275,0.25,0.25,0.95,0.975,0.9,0.75,F4/O2,alpha2
540,0.025,0.025,0.025,0.75,0.75,0.55,0.3,T4/T5,alpha2
541,0.075,0.075,0.075,0.7,0.725,0.5,0.25,F3/Pz,alpha2
542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C3/O2,alpha2
543,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Fp1/O2,alpha2
544,0.025,0.025,0.025,0.775,0.775,0.425,0.125,Fp2/T3,alpha2
545,0.025,0.025,0.025,0.275,0.25,0.125,0.075,C3/T5,alpha2
546,0.825,0.825,0.8,1.0,1.0,1.0,1.0,C4/T4,alpha2
547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,P3/O2,alpha2
548,0.925,0.925,0.9,1.0,1.0,1.0,1.0,T3/Pz,alpha2
549,0.0,0.0,0.0,0.55,0.525,0.35,0.15,P4/T6,alpha2
550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T4/O1,alpha2
551,0.85,0.85,0.85,1.0,1.0,1.0,1.0,Fz/T6,alpha2
552,0.025,0.025,0.025,0.4,0.325,0.175,0.125,P4/O2,alpha2
553,0.0,0.0,0.0,0.45,0.475,0.225,0.05,F4/P3,alpha2
554,0.825,0.825,0.825,1.0,1.0,1.0,1.0,F7/Pz,alpha2
555,0.0,0.0,0.0,0.175,0.15,0.1,0.0,Cz/O2,alpha2
556,0.0,0.0,0.0,0.125,0.125,0.075,0.0,Fp1/T4,alpha2
557,0.0,0.0,0.0,0.15,0.15,0.025,0.0,F7/T5,alpha2
558,0.0,0.0,0.0,0.625,0.675,0.3,0.125,Fp1/P4,alpha2
559,0.0,0.0,0.0,0.075,0.075,0.0,0.0,T3/T5,alpha2
560,0.25,0.25,0.25,1.0,1.0,0.95,0.875,Fp1/C3,alpha2
561,0.0,0.0,0.0,0.075,0.1,0.025,0.025,T3/T4,alpha2
562,0.0,0.0,0.0,0.1,0.1,0.05,0.0,F8/T6,alpha2
563,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Fz/T3,alpha2
564,0.175,0.175,0.175,0.975,0.95,0.875,0.7,Fz/C4,alpha2
565,0.025,0.0,0.0,0.75,0.7,0.575,0.275,F7/T4,alpha2
566,0.35,0.35,0.35,1.0,1.0,0.975,0.825,P3/Pz,alpha2
567,0.975,0.975,0.975,1.0,1.0,1.0,1.0,F8/O1,alpha2
568,0.85,0.85,0.85,1.0,1.0,1.0,1.0,T5/O1,alpha2
569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cz/T6,alpha2
570,1.0,1.0,1.0,1.0,1.0,1.0,1.0,F7/Cz,alpha2
571,0.775,0.775,0.775,1.0,1.0,1.0,1.0,Fp2/O1,alpha2
572,0.0,0.0,0.0,0.675,0.575,0.25,0.075,T5/P3,alpha2
573,0.025,0.025,0.025,0.8,0.8,0.55,0.425,F4/T6,alpha2
574,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Fp2/F4,alpha2
575,0.725,0.725,0.7,1.0,1.0,0.975,0.95,F7/C3,alpha2
576,0.0,0.0,0.0,0.75,0.775,0.55,0.35,Fp1/C4,alpha2
577,0.025,0.025,0.025,0.4,0.4,0.225,0.075,Fz/Pz,alpha2
578,0.0,0.0,0.0,0.45,0.45,0.225,0.15,C4/T6,alpha2
579,0.0,0.0,0.0,0.1,0.1,0.025,0.0,P3/T6,alpha2
580,1.0,1.0,1.0,1.0,1.0,1.0,1.0,F7/O2,alpha2
581,0.95,0.95,0.95,1.0,1.0,1.0,1.0,F4/C3,alpha2
582,0.975,0.975,0.975,1.0,1.0,1.0,1.0,F8/T5,alpha2
583,0.925,0.925,0.925,1.0,1.0,1.0,1.0,Fp2/F8,alpha2
584,1.0,1.0,1.0,1.0,1.0,1.0,1.0,T3/C3,alpha2
585,0.775,0.725,0.725,1.0,1.0,1.0,1.0,Fp1/O1,alpha2
586,0.7,0.675,0.675,1.0,1.0,0.975,0.95,F3/C4,alpha2
587,0.075,0.075,0.075,0.95,0.95,0.8,0.475,T3/C4,alpha2
588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fz/P3,alpha2
589,0.875,0.875,0.875,1.0,1.0,1.0,1.0,Fp1/F8,alpha2
590,0.45,0.425,0.425,1.0,1.0,1.0,0.975,Fp2/Cz,alpha2
591,0.15,0.15,0.15,0.875,0.9,0.75,0.475,Fz/O1,alpha2
592,0.0,0.0,0.0,0.15,0.125,0.1,0.0,F3/P4,alpha2
593,0.0,0.0,0.0,0.05,0.05,0.025,0.025,C4/T5,alpha2
594,1.0,1.0,1.0,1.0,1.0,1.0,1.0,F3/Cz,alpha2
595,0.6,0.6,0.6,1.0,1.0,0.975,0.9,T3/T6,alpha2
